name,link,price,image,year
Format 1314 Plus (2021),https://www.velostrana.ru/format/1314-plus/2021/,56340.00,https://cdn.velostrana.ru/upload/models/velo/51224/medium.jpg,2021
Merida Big.Seven 100 (2022),https://www.velostrana.ru/merida/bigseven-100/,77064.00,https://cdn.velostrana.ru/upload/models/velo/55568/medium.jpg,2022
Haro Double Peak 27.5 Trail (2021),https://www.velostrana.ru/haro/double-peak-275-trail/,64400.00,https://cdn.velostrana.ru/upload/models/velo/51484/medium.jpg,2021
Format 1314 Plus (2021),https://www.velostrana.ru/format/1314-plus/2021/,56340.00,https://cdn.velostrana.ru/upload/models/velo/51224/medium.jpg,2021
Giant Fathom 29 1 (2022),https://www.velostrana.ru/giant/fathom-29-1/,164990.00,https://cdn.velostrana.ru/upload/models/velo/55195/medium.jpg,2022
Stark Hunter 29.3 HD (2025),https://www.velostrana.ru/stark/hunter-293-hd/,55000.00,https://cdn.velostrana.ru/upload/models/velo/65655/medium.jpg,2025
"Stinger Quest Pro 27.5"" (2020)",https://www.velostrana.ru/stinger/quest-pro-275/,108700.00,https://cdn.velostrana.ru/upload/models/velo/46038/medium.jpg,2020
"Stels Navigator 500 V 27.5"" V020 (2018)",https://www.velostrana.ru/stels/navigator-500-v-275-v020/,13030.00,https://cdn.velostrana.ru/upload/models/velo/39257/medium.jpg,2018
Stels Navigator 600 V V030 (2018),https://www.velostrana.ru/stels/navigator-600-v-v030/,17660.00,https://cdn.velostrana.ru/upload/models/velo/39183/medium.jpg,2018
Haro Flightline Two 27.5 (2021),https://www.velostrana.ru/haro/flightline-two-275/,39500.00,https://cdn.velostrana.ru/upload/models/velo/51479/medium.jpg,2021
Scott Scale 930 (2022),https://www.velostrana.ru/scott/scale-930/2022/,279090.00,https://cdn.velostrana.ru/upload/models/velo/54286/medium.jpg,2022
Forward Titan 2.0 low (2018),https://www.velostrana.ru/forward/titan-20-low/,12006.00,https://cdn.velostrana.ru/upload/models/velo/38572/medium.jpg,2018
"Stels Aggressor D 26"" V010 (2019)",https://www.velostrana.ru/stels/aggressor-d-26-v010/,40060.00,https://cdn.velostrana.ru/upload/models/velo/44192/medium.jpg,2019
Stels Navigator 560 MD V010 (2018),https://www.velostrana.ru/stels/navigator-560-md-v010/,14760.00,https://cdn.velostrana.ru/upload/models/velo/38289/medium.jpg,2018
Stinger Defender 26 (2018),https://www.velostrana.ru/stinger/defender-26/,9280.00,https://cdn.velostrana.ru/upload/models/velo/39562/medium.jpg,2018
"Stinger Zeta STD 29"" (2021)",https://www.velostrana.ru/stinger/zeta-std-29/2021/,57100.00,https://cdn.velostrana.ru/upload/models/velo/54730/medium.jpg,2021
Format 1314 Plus (2019),https://www.velostrana.ru/format/1314-plus/2019/,35960.00,https://cdn.velostrana.ru/upload/models/velo/42321/medium.jpg,2019
Merida One-Forty 600 (2021),https://www.velostrana.ru/merida/one-forty-600/,218120.00,https://cdn.velostrana.ru/upload/models/velo/49954/medium.jpg,2021
"Stels Navigator 900 MD 29"" F010 (2023)",https://www.velostrana.ru/stels/navigator-900-md-f010/,19770.00,https://cdn.velostrana.ru/upload/models/velo/44200/medium.jpg,2023
Stels Navigator 950 D V010 (2021),https://www.velostrana.ru/stels/navigator-950-d-v010/,43370.00,https://cdn.velostrana.ru/upload/models/velo/51243/medium.jpg,2021
Stels Navigator 570 D V010 (2018),https://www.velostrana.ru/stels/navigator-570-d-v010/,15000.00,https://cdn.velostrana.ru/upload/models/velo/38290/medium.jpg,2018
Aspect Nickel 29 (2022),https://www.velostrana.ru/aspect/nickel-29/2022/,41490.00,https://cdn.velostrana.ru/upload/models/velo/53278/medium.jpg,2022
Merida Big.Trail 700 (2022),https://www.velostrana.ru/merida/bigtrail-700/,197600.00,https://cdn.velostrana.ru/upload/models/velo/55572/medium.jpg,2022
Format 1322 (2021),https://www.velostrana.ru/format/1322/2021/,113880.00,https://cdn.velostrana.ru/upload/models/velo/51226/medium.jpg,2021
Forward Hardi 26 2.1 D (2022),https://www.velostrana.ru/forward/hardi-26-21-d/,26990.00,https://cdn.velostrana.ru/upload/models/velo/55972/medium.jpg,2022
Stark Router 29.3 HD (2025),https://www.velostrana.ru/stark/router-293-hd/,57840.00,https://cdn.velostrana.ru/upload/models/velo/65667/medium.jpg,2025
Cronus Coupe 3.0 27.5 (2018),https://www.velostrana.ru/cronus/coupe-30-275/,20600.00,https://cdn.velostrana.ru/upload/models/velo/39026/medium.jpg,2018
Stark Tactic 27.5+ HD (2019),https://www.velostrana.ru/stark/tactic-275-plus-hd/2019/,41680.00,https://cdn.velostrana.ru/upload/models/velo/42460/medium.jpg,2019
Welt Ridge 2.0 D 29 (2024),https://www.velostrana.ru/welt/ridge-20-d-29/,29590.00,https://cdn.velostrana.ru/upload/models/velo/62540/medium.jpg,2024
Hagen One Eight 29 (2024),https://www.velostrana.ru/hagen/one-eight-29/,52500.00,https://cdn.velostrana.ru/upload/models/velo/62618/medium.jpg,2024
Aspect Nickel 29 (2025),https://www.velostrana.ru/aspect/nickel-29/,Нет в наличии,https://fitowatt.ru/assets/static/noimage.jpg,2025
Smart FATTY (2018),https://www.velostrana.ru/smart/fatty/,31290.00,https://cdn.velostrana.ru/upload/models/velo/40277/medium.jpg,2018
Stark Funriser 29.4 + HD (2025),https://www.velostrana.ru/stark/funriser-294-plus-hd/,78150.00,https://cdn.velostrana.ru/upload/models/velo/65684/medium.jpg,2025
Stels Navigator 590 MD K010 (2023),https://www.velostrana.ru/stels/navigator-590-md-k010/,19150.00,https://cdn.velostrana.ru/upload/models/velo/49009/medium.jpg,2023
"Stinger Aragon 29"" (2018)",https://www.velostrana.ru/stinger/aragon-29/,18480.00,https://cdn.velostrana.ru/upload/models/velo/39761/medium.jpg,2018
Rock Machine Torrent 90-29 (2024),https://www.velostrana.ru/rock-machine/torrent-90-29/,114675.00,https://cdn.velostrana.ru/upload/models/velo/62208/medium.jpg,2024
Kross Smooth Trail (2018),https://www.velostrana.ru/kross/smooth-trail/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/36598/medium.jpg,2018
Stels Miss 5300 MD V030 (2018),https://www.velostrana.ru/stels/miss-5300-md-v030/,15880.00,https://cdn.velostrana.ru/upload/models/velo/39143/medium.jpg,2018
Stels Navigator 410 V-18 sp V030 (2018),https://www.velostrana.ru/stels/navigator-410-v-18-sp-v030/,15550.00,https://cdn.velostrana.ru/upload/models/velo/38285/medium.jpg,2018
"Stels Navigator 910 D 29"" V010 (2023)",https://www.velostrana.ru/stels/navigator-910-d-v010/,23630.00,https://cdn.velostrana.ru/upload/models/velo/47794/medium.jpg,2023
"Forward Quadro 27,5 2.0 Disc (2020)",https://www.velostrana.ru/forward/quadro-275-20-disc/,30290.00,https://cdn.velostrana.ru/upload/models/velo/45552/medium.jpg,2020
Stels Navigator 600 MD V020 (2018),https://www.velostrana.ru/stels/navigator-600-md-v020/,15630.00,https://cdn.velostrana.ru/upload/models/velo/39181/medium.jpg,2018
Rock Machine Vyöry 30-26 (2024),https://www.velostrana.ru/rock-machine/vyry-30-26/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/62277/medium.jpg,2024
"Hagen Three Nine 27,5 (2024)",https://www.velostrana.ru/hagen/three-nine-275/,57990.00,https://cdn.velostrana.ru/upload/models/velo/62631/medium.jpg,2024
Format 1313 (2020),https://www.velostrana.ru/format/1313/2020/,60940.00,https://cdn.velostrana.ru/upload/models/velo/45631/medium.jpg,2020
Aspect Air Comp 27.5 (2022),https://www.velostrana.ru/aspect/air-comp-275/,62490.00,https://cdn.velostrana.ru/upload/models/velo/53283/medium.jpg,2022
Merida Big.Seven 20 (2022),https://www.velostrana.ru/merida/bigseven-20/,63232.00,https://cdn.velostrana.ru/upload/models/velo/55570/medium.jpg,2022
"Stinger Zeta Pro 27,5"" (2020)",https://www.velostrana.ru/stinger/zeta-pro-275/,104200.00,https://cdn.velostrana.ru/upload/models/velo/46032/medium.jpg,2020
"Trek Roscoe 7 27,5"" (2020)",https://www.velostrana.ru/trek/roscoe-7-275/2020/,91299.00,https://cdn.velostrana.ru/upload/models/velo/44417/medium.jpg,2020
Stark Krafter 29.8 HD (2025),https://www.velostrana.ru/stark/krafter-298-hd/,166450.00,https://cdn.velostrana.ru/upload/models/velo/65663/medium.jpg,2025
Ghost Kato Base 29 (2021),https://www.velostrana.ru/ghost/kato-base-29/,54900.00,https://cdn.velostrana.ru/upload/models/velo/51888/medium.jpg,2021
"Stinger Element STD 27"" (2022)",https://www.velostrana.ru/stinger/element-std-27/,26200.00,https://cdn.velostrana.ru/upload/models/velo/56342/medium.jpg,2022
Forward Apache 29 2.0 D Classic (2022),https://www.velostrana.ru/forward/apache-29-20-d-classic/,28190.00,https://cdn.velostrana.ru/upload/models/velo/55735/medium.jpg,2022
Trek Procaliber 9.6 (2022),https://www.velostrana.ru/trek/procaliber-96/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/53421/medium.jpg,2022
Cube Acid 27.5 (2024),https://www.velostrana.ru/cube/acid-275/,153990.00,https://cdn.velostrana.ru/upload/models/velo/63020/medium.jpg,2024
Giant Talon 2 29 (2022),https://www.velostrana.ru/giant/talon-29-2/,72990.00,https://cdn.velostrana.ru/upload/models/velo/55213/medium.jpg,2022
"Stinger Element Evo SE 29"" (2022)",https://www.velostrana.ru/stinger/element-evo-se-29/,24000.00,https://cdn.velostrana.ru/upload/models/velo/56939/medium.jpg,2022
"Trek X-Caliber 9 29"" (2022)",https://www.velostrana.ru/trek/x-caliber-9-29/,164999.00,https://cdn.velostrana.ru/upload/models/velo/53399/medium.jpg,2022
Haro Flightline One 27.5 (2021),https://www.velostrana.ru/haro/flightline-one-275/,27490.00,https://cdn.velostrana.ru/upload/models/velo/51481/medium.jpg,2021
Giant Rincon (2018),https://www.velostrana.ru/giant/rincon/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/37784/medium.jpg,2018
"Stels Navigator 760 D 27.5"" V010 (2023)",https://www.velostrana.ru/stels/navigator-760-d-v010/2023/,44740.00,https://cdn.velostrana.ru/upload/models/velo/45479/medium.jpg,2023
"Stinger Element STD 26"" (2022)",https://www.velostrana.ru/stinger/element-std-26/,21700.00,https://cdn.velostrana.ru/upload/models/velo/56676/medium.jpg,2022
Merida Big.Nine 5000 (2022),https://www.velostrana.ru/merida/bignine-5000/,207480.00,https://cdn.velostrana.ru/upload/models/velo/55544/medium.jpg,2022
Merida Big.Nine 700 (2022),https://www.velostrana.ru/merida/bignine-700/,167960.00,https://cdn.velostrana.ru/upload/models/velo/55547/medium.jpg,2022
Format 1412 29 (2021),https://www.velostrana.ru/format/1412-29/2021/,50130.00,https://cdn.velostrana.ru/upload/models/velo/51219/medium.jpg,2021
"Stels Navigator 760 D 27.5"" V010 (2023)",https://www.velostrana.ru/stels/navigator-760-d-v010/2023/,44740.00,https://cdn.velostrana.ru/upload/models/velo/45479/medium.jpg,2023
"Stinger Element STD 26"" (2022)",https://www.velostrana.ru/stinger/element-std-26/,21700.00,https://cdn.velostrana.ru/upload/models/velo/56676/medium.jpg,2022
Scott Aspect 910 (2022),https://www.velostrana.ru/scott/aspect-910/,142290.00,https://cdn.velostrana.ru/upload/models/velo/54295/medium.jpg,2022
Cube Aim EX 29 (2022),https://www.velostrana.ru/cube/aim-ex-29/2022/,64140.00,https://cdn.velostrana.ru/upload/models/velo/53664/medium.jpg,2022
Aspect Air Pro 27.5 (2022),https://www.velostrana.ru/aspect/air-pro-275/,75990.00,https://cdn.velostrana.ru/upload/models/velo/53284/medium.jpg,2022
Aspect Limited 29 (2022),https://www.velostrana.ru/aspect/limited-29/,171490.00,https://cdn.velostrana.ru/upload/models/velo/53290/medium.jpg,2022
Aspect Stimul 27.5 (2023),https://www.velostrana.ru/aspect/stimul-275/2023/,49990.00,https://cdn.velostrana.ru/upload/models/velo/58424/medium.jpg,2023
Format 1422 29 (2023),https://www.velostrana.ru/format/1422-29/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/60037/medium.jpg,2023
Bergamont Revox 2 29 (2021),https://www.velostrana.ru/bergamont/revox-2-29/2021/,42745.00,https://cdn.velostrana.ru/upload/models/velo/55126/medium.jpg,2021
Forward Flash 1.0 (2018),https://www.velostrana.ru/forward/flash-10/,8955.00,https://cdn.velostrana.ru/upload/models/velo/38645/medium.jpg,2018
Stark Outpost 26.1 V (2023),https://www.velostrana.ru/stark/outpost-261-v/,18860.00,https://cdn.velostrana.ru/upload/models/velo/60450/medium.jpg,2023
Merida Big.Nine SLX Edition (2022),https://www.velostrana.ru/merida/bignine-slx-edition/,125476.00,https://cdn.velostrana.ru/upload/models/velo/55553/medium.jpg,2022
"Forward Sporting 27,5 2.0 Disc (2021)",https://www.velostrana.ru/forward/sporting-275-20-disc/,21500.00,https://cdn.velostrana.ru/upload/models/velo/51357/medium.jpg,2021
Format 1413 29 (2021),https://www.velostrana.ru/format/1413-29/2021/,47520.00,https://cdn.velostrana.ru/upload/models/velo/51217/medium.jpg,2021
Trinx M116 (2021),https://www.velostrana.ru/trinx/m116/,24240.00,https://cdn.velostrana.ru/upload/models/velo/52657/medium.jpg,2021
Format 1314 Plus (2022),https://www.velostrana.ru/format/1314-plus/2022/,78000.00,https://cdn.velostrana.ru/upload/models/velo/56475/medium.jpg,2022
Stark Krafter 29.7 HD (2025),https://www.velostrana.ru/stark/krafter-297-hd/,150850.00,https://cdn.velostrana.ru/upload/models/velo/65662/medium.jpg,2025
Scott Scale 965 (2022),https://www.velostrana.ru/scott/scale-965/2022/,186090.00,https://cdn.velostrana.ru/upload/models/velo/54292/medium.jpg,2022
Cronus Coupe 1.0 27.5 (2018),https://www.velostrana.ru/cronus/coupe-10-275/,19640.00,https://cdn.velostrana.ru/upload/models/velo/39027/medium.jpg,2018
KTM Chicago 291 (2023),https://www.velostrana.ru/ktm/chicago-291/,89000.00,https://cdn.velostrana.ru/upload/models/velo/64501/medium.jpg,2023
Bulls Copperhead 3 (2018),https://www.velostrana.ru/bulls/copperhead-3/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/38954/medium.jpg,2018
Merida Big.Seven 200 (2020),https://www.velostrana.ru/merida/bigseven-200/2020/,49613.00,https://cdn.velostrana.ru/upload/models/velo/45030/medium.jpg,2020
Merida One-Sixty 700 (2021),https://www.velostrana.ru/merida/one-sixty-700/,287000.00,https://cdn.velostrana.ru/upload/models/velo/50057/medium.jpg,2021
"Stinger Python Pro 29"" (2021)",https://www.velostrana.ru/stinger/python-pro-29/2021/,49400.00,https://cdn.velostrana.ru/upload/models/velo/56064/medium.jpg,2021
Welt Ridge 1.0 HD 27.5 (2021),https://www.velostrana.ru/welt/ridge-10-hd-275/,38990.00,https://cdn.velostrana.ru/upload/models/velo/52126/medium.jpg,2021
Format 1121 (2020),https://www.velostrana.ru/format/1121/2020/,133800.00,https://cdn.velostrana.ru/upload/models/velo/45643/medium.jpg,2020
Trek Marlin 7 29 (2021),https://www.velostrana.ru/trek/marlin-7-29/2021/,75990.00,https://cdn.velostrana.ru/upload/models/velo/50574/medium.jpg,2021
Scott Aspect 920 (2022),https://www.velostrana.ru/scott/aspect-920/,130390.00,https://cdn.velostrana.ru/upload/models/velo/54296/medium.jpg,2022
Format 1121 (2020),https://www.velostrana.ru/format/1121/2020/,133800.00,https://cdn.velostrana.ru/upload/models/velo/45643/medium.jpg,2020
Cube Reaction TM Pro 29 (2025),https://www.velostrana.ru/cube/reaction-tm-pro-29/,220500.00,https://cdn.velostrana.ru/upload/models/velo/65296/medium.jpg,2025
Cube Analog 29 (2018),https://www.velostrana.ru/cube/analog-29/2018/,49200.00,https://cdn.velostrana.ru/upload/models/velo/36495/medium.jpg,2018
Format 1311 (2018),https://www.velostrana.ru/format/1311/,102900.00,https://cdn.velostrana.ru/upload/models/velo/38441/medium.jpg,2018
Giant Rincon Disc GI (2019),https://www.velostrana.ru/giant/rincon-disc-gi/,30500.00,https://cdn.velostrana.ru/upload/models/velo/41567/medium.jpg,2019
Cube Reaction TM One 29 (2025),https://www.velostrana.ru/cube/reaction-tm-one-29/,162750.00,https://cdn.velostrana.ru/upload/models/velo/65292/medium.jpg,2025
Stark Respect 26.1 D Microshift (2023),https://www.velostrana.ru/stark/respect-261-d-microshift/,18840.00,https://cdn.velostrana.ru/upload/models/velo/60826/medium.jpg,2023
Merida Big.Seven 80-D (2019),https://www.velostrana.ru/merida/bigseven-80-d/,48375.00,https://cdn.velostrana.ru/upload/models/velo/40797/medium.jpg,2019
"Stinger Quest Evo 27"" (2021)",https://www.velostrana.ru/stinger/quest-evo-27/,65700.00,https://cdn.velostrana.ru/upload/models/velo/53441/medium.jpg,2021
Rock Machine Torrent 20-29 (2024),https://www.velostrana.ru/rock-machine/torrent-20-29/,68175.00,https://cdn.velostrana.ru/upload/models/velo/62251/medium.jpg,2024
Welt Raven 2.0 HD 27 (2024),https://www.velostrana.ru/welt/raven-20-hd-27/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/62545/medium.jpg,2024
Cube Reaction Race 29 (2020),https://www.velostrana.ru/cube/reaction-race-29/,126800.00,https://cdn.velostrana.ru/upload/models/velo/44542/medium.jpg,2020
Cube Aim Pro 27.5 (2024),https://www.velostrana.ru/cube/aim-pro-275/2024/,77500.00,https://cdn.velostrana.ru/upload/models/velo/62944/medium.jpg,2024
Cube Aim Race 29 (2022),https://www.velostrana.ru/cube/aim-race-29/2022/,77900.00,https://cdn.velostrana.ru/upload/models/velo/53660/medium.jpg,2022
Cube Analog 29 (2022),https://www.velostrana.ru/cube/analog-29/2022/,116900.00,https://cdn.velostrana.ru/upload/models/velo/53673/medium.jpg,2022
Ghost Lector Base (2021),https://www.velostrana.ru/ghost/lector-base/,355000.00,https://cdn.velostrana.ru/upload/models/velo/51874/medium.jpg,2021
Format 1411 27.5 (2021),https://www.velostrana.ru/format/1411-275/2021/,57420.00,https://cdn.velostrana.ru/upload/models/velo/51220/medium.jpg,2021
"Stinger Graphite LE 29"" (2021)",https://www.velostrana.ru/stinger/graphite-le-29/,33800.00,https://cdn.velostrana.ru/upload/models/velo/54722/medium.jpg,2021
Slash Stream 3.0 26 (2021),https://www.velostrana.ru/slash/stream-30/,32990.00,https://cdn.velostrana.ru/upload/models/velo/52386/medium.jpg,2021
Format 7743 (2018),https://www.velostrana.ru/format/7743/,29250.00,https://cdn.velostrana.ru/upload/models/velo/38478/medium.jpg,2018
Forward Sporting 29 2.0 D (2022),https://www.velostrana.ru/forward/sporting-29-20-d/2022/,24390.00,https://cdn.velostrana.ru/upload/models/velo/56018/medium.jpg,2022
Cube Aim Pro 29 (2019),https://www.velostrana.ru/cube/aim-pro-29/2019/,39600.00,https://cdn.velostrana.ru/upload/models/velo/40909/medium.jpg,2019
Trek Roscoe 7 27.5 (2021),https://www.velostrana.ru/trek/roscoe-7-275/2021/,146215.00,https://cdn.velostrana.ru/upload/models/velo/50356/medium.jpg,2021
Format 6412 (2018),https://www.velostrana.ru/format/6412/2018/,26400.00,https://cdn.velostrana.ru/upload/models/velo/38501/medium.jpg,2018
Merida One-Twenty 700 (2021),https://www.velostrana.ru/merida/one-twenty-700/,275520.00,https://cdn.velostrana.ru/upload/models/velo/49938/medium.jpg,2021
Smart MACHINE 80 (2018),https://www.velostrana.ru/smart/machine-80/,19790.00,https://cdn.velostrana.ru/upload/models/velo/40270/medium.jpg,2018
